table_name,field_name,size,data_element,description,logical_delete_flag,released_at
AEAUSERDEFDATA,UddUserDefinedDataEpisodeFileRgSequenceNo,3,A9714,,,3.0
AEAUSERDIAG,AeAttendanceDatetimeneutral,,,Format CCYYMMDDHHMM,,1.0
AEAUSERDIAG,AeSideCodeForTheAnatomicalSiteDescription,30,C7432B,,,3.4
AEAUSERDIAG,AeUserDefAnatomicalDesc,25,C7431B,,,1.0
AEAUSERDIAG,AeUserDefDiagConfirmed,1,R9585,6.0,0,6.0
AEAUSERDIAG,AeUserDefDiagConfirmedExt,3,R9585A,6.0,0,6.0
AEAUSERDIAG,AeUserDefDxRepeatGpSeq,1,C7433,,,1.0
AEAUSERDIAG,AeUserDefinedDxCodeDesc,25,C7430B,,,1.0
AEAUSERDIAG,AnatomicalSite,4,C7431,,,1.0
AEAUSERDIAG,Diagnosis,4,C7430,,,1.0
AEAUSERDIAG,EpisodeNumber,,,,,1.0
AEAUSERDIAG,InternalPatientNumber,9,H6087,,,1.0
AEAUSERDIAG,ObsoleteDiagnosis,4,C7430,6.0,0,6.0
AEAUSERDIAG,Side,1,C7432,,,1.0
AEAUSERDIAG,SnomedForConfirmed,30,R9603,6.0,0,6.0
AECLINICMF,AeClinicDefaultTimeslotDurationInt,5,A6029A,Slot time in seconds,,3.0
AECLINICMF,Clinic,8,A6012,,,3.0
AECLINICMF,ClinicDescription,30,A6013,,,3.0
AECLINICMF,ClinicType,20,A6014,,,3.0
AECLINICMF,DepartmentCode,,,,,3.0
AECLINICMF,Duration,5,A6029,,,3.0
AECLINICMF,HospitalCode,4,H6255,,,3.0
AECLINICMF,MfRecStsInd,1,A0463,Logical Delete indicator,,3.0
AECLINICMF,NumberOfPatients,4,A6015,,,3.0
AECOMPLAINT,Code,4,H6001,,,1.0
AECOMPLAINT,Deleted,2,H6022,,,1.0
AECOMPLAINT,Description,30,H6018,,,1.0
AECUBICLE,Cubicle,4,H6100,,,1.0
AECUBICLE,DeleteInd,1,A0463,,,1.0
AECUBICLE,DepartmentCode,8,H6255,,,1.0
AECUBICLE,Description,30,H6101,,,1.0
AECUBICLE,HospitalCode,4,H6254,,,1.0
AEDEPARTMENT,Deleted,1,A0463,,,1.0
AEDEPARTMENT,Department,8,A1730,,,1.0
AEDEPARTMENT,Description,20,A1733,,,1.0
AEDEPARTMENT,DohDeptType,2,R2029,"01-Consultant led 24-hour service,02-Consultant le",0,312
AEDEPARTMENT,HospitalCode,4,A0001,,,1.0
AEDEPARTMENT,ServiceType,1,E4301,,,1.0
AEDEPARTMETHOD,CMDSValue,2,A9124,,,1.0
AEDEPARTMETHOD,Code,4,H6001,,,1.0
AEDEPARTMETHOD,Deleted,2,H6022,,,1.0
AEDEPARTMETHOD,DepartureMethod,30,H6018,,,1.0
AEDEPARTMETHOD,KornerValue,2,H6019,,,1.0
AEDIAGNOSIS,AnatomicalSite,1,C7353A,Anatomical Site,0,4.2
AEDIAGNOSIS,CMDSValue,2,A9168,,,1.0
AEDIAGNOSIS,Deleted,1,A0463,,,1.0
AEDIAGNOSIS,Description,25,C7352,,,1.0
AEDIAGNOSIS,DiagnosticCode,4,C7351,,,1.0
AEDIAGNOSIS,Side,1,E4923A,Side,0,4.2
AEDIAGNOSIS,SideMandatory,1,E4926A,Side Mandatory,0,4.2
AEDIAGNOSIS,SubValue,1,A9169,Sub value,0,4.2
AEDIARY,AeAttendanceDatetimeneutral,12,H6087,Format CCYYMMDDHHMM,,3.0
AEDIARY,AeClinicDiaryAppointmentDetailsDurationInt,5,A6068A,In seconds,,3.0
AEDIARY,AeClinicDiaryAppointmentDetailsOutcomeInt,1,A6069A,,,3.0
AEDIARY,AeClinicDiaryAppointmentDetailsStartTimeExt,5,A6066,,,3.0
AEDIARY,AeClinicDiaryAppointmentDetailsStartTimeInt,5,A6066A,,,3.0
AEDIARY,AeClinicDiaryAppointmentDetailsXrayInt,1,A6067A,,,3.0
AEDIARY,AeDiaryDateneutral,,,Format CCYYMMDD,,3.0
AEDIARY,AeDiaryTimeInt,4,H6119,,,3.0
AEDIARY,AeDiaryTimeSequenceNo,99,H6584,,,3.0
AEDIARY,ApptDuration,5,A6068,,,3.0
AEDIARY,AttendanceDt,18,H6087A,Access format Date and Time,,3.0
AEDIARY,Clinic,8,H6114,,,3.0
AEDIARY,DepartmentCode,,,,,3.0
AEDIARY,EpisodeNumber,9,A0142,,,3.0
AEDIARY,HospitalCode,4,A6012,,,3.0
AEDIARY,InternalPatientNumber,9,A0000,,,3.0
AEDIARY,Outcome,4,A6069,ATT/DNA,,3.0
AEDIARY,UserId,4,C8219,,,3.0
AEDIARY,XrayRequired,3,A6067,,,3.0
AEDIARYCOMMENT,AeAttendanceDatetimeneutral,12,H6087,Format CCYYMMDDHHMM,,3.0
AEDIARYCOMMENT,AeDiaryDateneutral,8,H6114,Format CCYYMMDD,,3.0
AEDIARYCOMMENT,AeDiaryTimeInt,4,H6119,,,3.0
AEDIARYCOMMENT,AeDiaryTimeSequenceNo,99,H6584,,,3.0
AEDIARYCOMMENT,Clinic,8,A6012,,,3.0
AEDIARYCOMMENT,Comment,121,A6064U,,,3.0
AEDIARYCOMMENT,DepartmentCode,8,H6255,,,3.0
AEDIARYCOMMENT,EpisodeNumber,9,A0142,,,3.0
AEDIARYCOMMENT,HospitalCode,4,H6254,,,3.0
AEDIARYCOMMENT,InternalPatientNumber,9,A0000,,,3.0
AEDOCTOR,Deleted,1,A0463,,,1.0
AEDOCTOR,Doctor,8,H6088,,,1.0
AEDOCTOR,GmcGdcHcp,8,R9619,6.0,0,6.0
AEDOCTOR,Initials,4,H6246,,,1.0
AEDOCTOR,IssuerCode,2,R9621,6.0,0,6.0
AEDOCTOR,ProfessionalCareDet,2,R9620,6.0,0,6.0
AEDOCTOR,Surname,30,H6245,,,1.0
AEDRUG,Code,4,H6001,,,3.0
AEDRUG,Deleted,2,H6022,,,3.0
AEDRUG,Description,30,H6018,,,3.0
AEDRUGCOMMENT,AeAttendanceDatetimeneutral,12,,,,3.4
AEDRUGCOMMENT,AgpSeqNo2,3,A1303A,Sequence number,,3.4
AEDRUGCOMMENT,DrugCommentLine,80,F1140,,,3.4
AEDRUGCOMMENT,EpisodeNumber,9,,,,3.4
AEDRUGCOMMENT,InternalPatientNumber,9,,,,3.4
AEEPISODE,AeIncidentTimeElapsedDescription,20,A4587,,,1.0
AEEPISODE,DeptCode,8,H6255,,,1.0
AEEPISODE,DistrictNumber,14,A0007C,,,1.0
AEEPISODE,EpisodeNumber,9,A0142,,,1.0
AEEPISODE,HospCode,4,H6254,,,1.0
AEEPISODE,IncidentDate,10,A3045,,,1.0
AEEPISODE,IncidentTime,12,H6138,,,1.0
AEEPISODE,IncidentType,4,H6187,,,1.0
AEEPISODE,InternalPatientNumber,9,A0000,,,1.0
AEEPISODE,MajorIncidentIndicator,1,H6162,,,1.0
AEEPISODE,PatientGroupCode,4,H6172,,,1.0
AEEPISODE,TimeElapsed,4,A4586,,,1.0
AEHRG,AEHRGDesc,50,F0255,,,3.4
AEHRG,Hrg,6,A1152,,,3.4
AEIMMUNISATION,Code,4,H6001,,,1.0
AEIMMUNISATION,Deleted,2,H6022,,,1.0
AEIMMUNISATION,Description,30,H6018,,,1.0
AEINITIATOR,CMDSValue,2,A9124,,,1.0
AEINITIATOR,Code,4,H6001,,,1.0
AEINITIATOR,Deleted,2,H6022,,,1.0
AEINITIATOR,Description,30,H6018,,,1.0
AEINITIATOR,KornerValue,2,H6019,,,1.0
AEINVESTIGATION,CMDSValue,2,A9124,,0,4.0
AEINVESTIGATION,Code,4,H6001,,,1.0
AEINVESTIGATION,Deleted,2,H6022,,,1.0
AEINVESTIGATION,Investigation,30,H6018,,,1.0
AELOCATION,DeleteInd,1,A0463,Logical Deletion Indicator,0,4.2
AELOCATION,DepartmentCode,8,H6255L,Department Code,0,4.2
AELOCATION,Description,30,H6101L,Description,0,4.2
AELOCATION,HospitalCode,4,H6254L,Hospital Code,0,4.2
AELOCATION,Location,4,H6100E,Location Code,0,4.2
AEMEDICALCOMMENT,AeAttendanceDatetimeneutral,12,,,,3.4
AEMEDICALCOMMENT,AeMedCommentTextBlockLineCount,1,H7602,,,3.4
AEMEDICALCOMMENT,EpisodeNumber,9,,,,3.4
AEMEDICALCOMMENT,InternalPatientNumber,9,,,,3.4
AEMEDICALCOMMENT,MedComment,60,H7595A,,,3.4
AEPATIENTGROUP,CMDSValue,2,A9124,,,1.0
AEPATIENTGROUP,Code,4,H6001,,,1.0
AEPATIENTGROUP,Deleted,2,H6022,,,1.0
AEPATIENTGROUP,KornerValue,2,H6019,,,1.0
AEPATIENTGROUP,PatientGroup,30,H6018,,,1.0
AEPLACEOFACCIDENT,Code,4,H6001,,,1.0
AEPLACEOFACCIDENT,Deleted,2,H6022,,,1.0
AEPLACEOFACCIDENT,PlaceOfAccident,30,H6018,,,1.0
AEPRIORITY,Category,1,A0015,"1-Immediate Resuscitation,2-Very Urgent,3-Urgent,4",0,4.2
AEPRIORITY,CategoryDesc,25,A0015B,,0,4.2
AEPRIORITY,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
AEPRIORITY,PriorityCode,4,C7342,,,1.0
AEPRIORITY,PriorityDesc,30,C7343,,0,4.2
AEPRIORITY,PriorityRanking,1,C7344,,,1.0
AEPRIORITY,TargetTime,3,A3112,,,1.0
AEPROCEDURE,AeProcedureTreatmentCode,10,H6175,,,1.0
AEPROCEDURE,Category,7,R1832,Category,0,4.3
AEPROCEDURE,CmdsValue,2,A9170,,,1.0
AEPROCEDURE,Hierarchy,2,R1833,Hierarchy,0,4.3
AEPROCEDURE,MfRecStsInd,1,A0463,Logical Delete indicator,,1.0
AEPROCEDURE,ProcedureTreatmentDescription,22,H6176,,,1.0
AEPROCEDURE,SubValue,1,A6807,,,1.0
AESAFETYDEVICE,Code,4,H6001,,,1.0
AESAFETYDEVICE,Deleted,2,H6022,,,1.0
AESAFETYDEVICE,SafetyDevice,30,H6018,,,1.0
AESITEOFACCIDENT,Code,4,H6001,,,1.0
AESITEOFACCIDENT,Deleted,2,H6022,,,1.0
AESITEOFACCIDENT,SiteOfAccident,30,H6018,,,1.0
AESNOMEDCODE,HeaderForSnomedCode,10,R9548,6.0,0,6.0
AESNOMEDCODE,MFStatusIndicator,2,A0463,6.0,0,6.0
AESNOMEDCODE,SnomedCode,20,R9549,6.0,0,6.0
AESNOMEDCODE,SnomedDescription,170,R9550,6.0,0,6.0
AETIMEELAPSED,Description,20,A4585,,,3.0
AETIMEELAPSED,MfRecStsInd,1,A0463,Logical Delete indicator,,3.0
AETIMEELAPSED,TimeElapsedCode,4,A4584,,,3.0
AETRACKSTEP,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
AETRACKSTEP,SysTrackingStepCode,4,C7346M,Equivalent system generated Step,0,4.0
AETRACKSTEP,TrackingStepCode,4,C7346,,,1.0
AETRACKSTEP,TrackingStepDescription,30,C7347,,,1.0
AETRIAGENURSE,GmcGdcHcp,8,R9622,6.0,0,6.0
AETRIAGENURSE,IssuerCode,2,R9625A,6.0,0,6.0
AETRIAGENURSE,MfRecStsInd,1,A0463,Logical Delete indicator,,1.0
AETRIAGENURSE,NurseName,35,C7467,,,1.0
AETRIAGENURSE,ProfessionalCareDet,2,R9623,6.0,0,6.0
AETRIAGENURSE,TriageNurseCode,8,C7334,,,1.0
AETRIAGENURSE,TriageNurseInitials,4,C7336,,,1.0
AETRIAGENURSE,TriageNurseSurname,30,C7335,,,1.0
AETRIAGENURSE,UserName,18,R2318,AE Triage Nurse User Name,0,4.3
AETRIAGEPAINSCORE,MfRecStsInd,1,A0463,Logical Deletion Indicator,0,312
AETRIAGEPAINSCORE,PainRulerScore,2,R2212,"0-No pain at all,1-Normal activities,2-Mild Stingi",0,312
AETRIAGEPAINSCORE,PainScoreCode,4,R2209,PainScoreCode,0,312
AETRIAGEPAINSCORE,PainScoreDesc,30,R2211,PainScoreDesc,0,312
AETRIAGEPAINSCORE,PriorityCode,4,R2309,PriorityCode,0,312
AETYPEINCIDENT,CMDSValue,2,A9124,,,1.0
AETYPEINCIDENT,Code,4,H6001,,,1.0
AETYPEINCIDENT,Deleted,2,H6022,,,1.0
AETYPEINCIDENT,KornerValue,2,H6019,,,1.0
AETYPEINCIDENT,TypeOfIncident,30,H6018,,,1.0
AETYPEOFACCIDENTMF,Code,4,H6001,,0,4.0
AETYPEOFACCIDENTMF,Deleted,2,H6022,,0,4.0
AETYPEOFACCIDENTMF,TypeOfAccidentDesc,30,H6018,,0,4.0
AETYPEROADUSER,Code,4,H6001,,,1.0
AETYPEROADUSER,Deleted,2,H6022,,,1.0
AETYPEROADUSER,TypeOfRoadUser,30,H6018,,,1.0
AETYPESPORT,Code,4,H6001,,,1.0
AETYPESPORT,Deleted,2,H6022,,,1.0
AETYPESPORT,TypeOfSport,30,H6018,,,1.0
AEUSERDEFDATA,EpisodeNumber,9,A0142,,,
AEUSERDEFDATA,InternalPatientNumber,9,A0000,,,
AEUSERDEFDATA,UddAeAttendanceUserDefinedCode,6,A9706,,,
AEUSERDEFDATA,UddEpisodeFileMraNumber,3,A9768,,,
AEUSERDEFDATA,UddUserDefinedDataEpisodeFileRgSequenceNo,3,A9714,,,
AEVALUABLES,AddedByUID,4,A3124,,,1.0
AEVALUABLES,AePersonalBelongingsSafeKeepingStartDateInt,12,A3029A,,,1.0
AEVALUABLES,Comment1,60,A3033,,,1.0
AEVALUABLES,Comment2,60,A3033A,,,1.0
AEVALUABLES,DepositedBy,20,A3032,,,1.0
AEVALUABLES,DepRecordRevisionTm,16,A3030,,,1.0
AEVALUABLES,DepRecRevisionDt,12,A3030A,,,1.0
AEVALUABLES,DeptCode,8,A1730,,,1.0
AEVALUABLES,HospCode,4,A0001,,,1.0
AEVALUABLES,InternalPatientNumber,9,A0000,,,1.0
AEVALUABLES,LastRevUID,4,A3031,,,1.0
AEVALUABLES,ReturnedByUID,20,A3122,,,1.0
AEVALUABLES,ReturnedByUID_1,4,A3125,,,1.0
AEVALUABLES,ReturnedDt,12,A3123A,,,1.0
AEVALUABLES,ReturnedTm,16,A3123,,,1.0
AEVALUABLES,ReturnRevisionByUID,3,A3149,,,1.0
AEVALUABLES,ReturnRevisionDt,12,A3148A,,,1.0
AEVALUABLES,ReturnRevisionTm,16,A3148,,,1.0
AEVALUABLES,WardCode,4,A0291,,,1.0
AEVALUABLESTEXT,AePersonalBelongingsDetailsLineOfTextBlock,75,A3034A,,,1.0
AEVALUABLESTEXT,AePersonalBelongingsSafeKeepingStartDateInt,,,Format CCYYMMDDHHMM,,1.0
AEVALUABLESTEXT,InternalPatientNumber,9,A3029A,,,1.0
AEVALUABLESTEXT,PersonalBelongingsTextBlockLineCount,2,A3041,,,1.0
ALLOCATEDCONTRACT,CmNeutralDttime,12,C7065A,Format CCYYMMDDHHMM,,1.0
ALLOCATEDCONTRACT,CmReverseDttime,12,C7065,CmNeutralDttime subtracted from 999999999999,,1.0
ALLOCATEDCONTRACT,ContractId,6,C7071,,,1.0
ALLOCATEDCONTRACT,ContractStartDate,10,A3045A,,,1.0
ALLOCATEDCONTRACT,ContractStartTime,10,A3045,,,1.0
ALLOCATEDCONTRACT,EcrType,1,C3274,,,1.0
ALLOCATEDCONTRACT,EpisodeNumber,9,A0142,,,1.0
ALLOCATEDCONTRACT,InternalPatientNumber,9,A0000,,,1.0
ALLOCATEDCONTRACT,LineNumber,10,A5490,,,1.0
ALLOCATEDCONTRACT,PurchaserRef,20,C6020,,,1.0
ALLOCPATCAT,Category,3,A0432,,,1.0
ALLOCPATCAT,EpisodeNumber,9,A0142,,,1.0
ALLOCPATCAT,EpsActvDtimeInt,12,A0133A,Date/time of allocation - Format CCYYMMDDHHMM,,1.0
ALLOCPATCAT,FromCategory,3,A0384,,0,4.0
ALLOCPATCAT,InternalPatientNumber,9,A0000,,,1.0
ALLOCPATCAT,IpAdmDtimeInt,12,A0372A,Admission Date/time - Format CCYYMMDDHHMM,,1.0
ALLOCSPECIALTY,ActivityDate,10,A3045A,,,1.0
ALLOCSPECIALTY,ActivityTime,10,A3045,,,1.0
ALLOCSPECIALTY,EpisodeNumber,9,A0142,,,1.0
ALLOCSPECIALTY,EpsActvDtimeInt,12,A0133A,Date/time of allocation - Format CCYYMMDDHHMM,,1.0
ALLOCSPECIALTY,InternalPatientNumber,9,A0000,,,1.0
ALLOCSPECIALTY,IpAdmDtimeInt,12,A0372A,Admission Date/time - Format CCYYMMDDHHMM,,1.0
ALLOCSPECIALTY,Specialty,4,A0431,,,1.0
AMSUID,GpUserIdAccountDeletionFlag,1,A1250,,,3.4
AMSUID,GpxgpUsername,15,Z1590,User's CLINiCOM login name,,3.1
AMSUID,UserId,4,F0521,,,3.1
AMSUID,UserIdName,30,F6011,,,3.1
AMSUID,UsersDepartment,8,Z6001,,,3.1
AMSUID,UsersHospital,4,Z6000,,,3.1
ANAESTHETDET,EpisodeNumber,9,A0142,,,1.0
ANAESTHETDET,InternalPatientNumber,9,A0000,,,1.0
ANAESTHETDET,KeEpidCaud,1,C4126,,,1.0
ANAESTHETDET,KeGeneralAnaestheticInt,1,C4131,,,1.0
ANAESTHETDET,KeLocalInfilAnae,1,C4130,,,1.0
ANAESTHETDET,KeMatAnaesReasIiInt,1,C4176,,,1.0
ANAESTHETDET,KeNarcoticsAdminInt,1,C4123,,,1.0
ANAESTHETDET,KeOtherAnaeInt,1,C4132,,,1.0
ANAESTHETDET,KePeriodAdminInt,1,C4120,,,1.0
ANAESTHETDET,KeSelfAdminAnaes,1,C4122,,,1.0
ANAESTHETDET,KeSpinalAnaeInt,1,C4127,,,1.0
ANAESTHETDET,KeUnknownAnaes,1,C4133,,,1.0
ANAESTHETICUDD,EpisodeNumber,,,,,1.0
ANAESTHETICUDD,InternalPatientNumber,9,A9768,,,1.0
ANAESTHETICUDD,KePeriodAdminInt,1,C4120,,,1.0
ANAESTHETICUDD,UddAnaestheticUserDefinedCode,6,A9704,,,1.0
ANAESTHETICUDD,UddEpisodeFileMraNumber,,,,,1.0
ANAESTHETICUDD,UddUserDefinedDataEpisodeFileRgSequenceNo,3,A9714,,,1.0
ANANINIT,AnaesanalgDuring,2,C4030,Only valued if collected via Korner Mat'y Rel3,,1.0
ANANINIT,Aneadurlab,2,C4035,Code for Anaesthetic used during labour,,3.1
ANANINIT,Aneadurlabreas,2,C4037,Code for reason for Anaesthetic use during labour,,3.1
ANANINIT,Aneapostlab,1,C4035A,Code for Anaesthetic used post labour,,3.1
ANANINIT,Aneapostlabreas,1,C4037A,Code for reason for Anaesthetic use post labour,,3.1
ANANINIT,EpisodeNumber,9,A0142,,,1.0
ANANINIT,InternalPatientNumber,9,A0000,,,1.0
ANANINIT,KeMatPerAnaesAdminInt,1,C4030A,,,1.0
APPOINTMENTDNA,Comment,30,C4662,,,1.0
APPOINTMENTDNA,EpisodeNumber,9,A0142,,,1.0
APPOINTMENTDNA,InternalPatientNumber,9,A0000,,,1.0
APPOINTMENTDNA,OpDnaFollowUpStatusIndicator,1,C4663,,,1.0
APPOINTMENTDNA,PtApptStartDtimeInt,12,A1446A,Format CCYYMMDDHHMM,,1.0
APPOINTMENTDNA,ResCode,8,A1381,Doctor Code,,1.0
APPTYP,AppointmentTypeCode,3,A1206,,,1.0
APPTYP,AppointmentTypeDesc,20,A1209,,,1.0
APPTYP,ApptCategory,3,A1647,,,1.0
APPTYP,ApptClassification,1,C4683A,,,1.0
APPTYP,ApptMode,1,R3140,8.2,0,8.2
APPTYP,EBooking,3,C1952,,0,5.0
APPTYP,EBookingInt,1,C1952A,,0,5.0
APPTYP,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
APPTYP,NewRttPeriod,3,R1810,Create New Period While Booking APPT,0,4.3
APPTYP,NewRttpInt,1,R1810A,Create New Period While Booking APPT - Internal,0,4.3
APPTYP,ReminderLetter,3,H0170A,,,1.0
APPTYP,SchedulingAppointmentClassification,1,C4683,,,1.0
APPTYP,SchedulingApptClassificationDescription,17,C4684,,,1.0
APPTYP,SchRemLetterInt,1,H0170,,,1.0
APPTYP,SgRttNewPrd,3,R2502,Create New Period for SG,0,4.3.
APPTYP,SgRttNewPrdInt,1,R2502A,Create New Period for SG Int,0,4.3.
APPTYP,Urgent,3,E4323,,,1.0
APPTYP,Urgent_1,1,E4323A,,,1.0
ASFIELDMF,AssessFieldCode,13,Z5049,,0,4.2
ASFIELDMF,AssessFieldID,9,Z5049A,,0,4.2
ASFIELDMF,DefaultValue,60,Z5080,,0,4.2
ASFIELDMF,Description,60,Z5051,,0,4.2
ASFIELDMF,EffectiveEndDT,16,C1309,External date format: dd/mm/yyyy hh:mm,0,4.2
ASFIELDMF,EffectiveEndDTInt,12,C1309A,Format CCYYMMDDHHMM,0,4.2
ASFIELDMF,EffectiveStartDT,16,C1311,External date format: dd/mm/yyyy hh:mm,0,4.2
ASFIELDMF,EffectiveStartDTInt,16,Z5014,Format CCYYMMDDHHMM,0,4.2
ASFIELDMF,FieldType,30,Z5076D,,0,4.2
ASFIELDMF,FieldTypeInt,2,Z5076,,0,4.2
ASFIELDMF,HelpText,60,Z5052,,0,4.2
ASFIELDMF,LastModifiedBy,20,Z5004,,0,4.2
ASFIELDMF,MasterFile,60,Z5078,MF used for validating this assessment,0,4.2
ASFIELDMF,MfRecStsInd,2,Z5006,Logical Delete marker,0,4.2
ASFIELDMF,NumberOfValues,2,Z5079,,0,4.2
ASFIELDMF,Prompt,15,Z5053,,0,4.2
ASFIELDMF,RepeatField,1,C1120,Y or N,0,4.2
ASFIELDRANGE,AssessFieldID,9,Z5049A,,0,4.2
ASFIELDRANGE,EffectiveStartDTInt,16,Z5014,Format CCYYMMDDHHMM,0,4.2
ASFIELDRANGE,FieldRangeDefaulVal,7,Z5090,,0,4.2
ASFIELDRANGE,FieldRangeHighAge,3,Z5085,,0,4.2
ASFIELDRANGE,FieldRangeHighNormal,7,Z5088,,0,4.2
ASFIELDRANGE,FieldRangeHighValid,7,Z5089,,0,4.2
ASFIELDRANGE,FieldRangeLowestAge,3,Z5091,,0,4.2
ASFIELDRANGE,FieldRangeLowNormal,7,Z5087,,0,4.2
ASFIELDRANGE,FieldRangeLowValid,7,Z5086,,0,4.2
ASFIELDRANGE,FieldRangeSex,7,Z5084A,"0-Male,1-Female,2-Both,3-Unknown",0,4.2
ASFIELDRANGE,FieldTypeInt,2,Z5076,,0,4.2
ASFIELDRANGE,RangeSeq,3,C1310,,0,4.2
AUGCAREPATDET,AcpConsultantCode,6,A2848,,,1.0
AUGCAREPATDET,AcpDisposal,2,A2854,,,1.0
AUGCAREPATDET,AcpLocalIdentifier,8,A2879,,,1.0
AUGCAREPATDET,AcpLocation,4,A2847,,,1.0
AUGCAREPATDET,AcpOutcomeIndicator,2,A2865,,,1.0
AUGCAREPATDET,AcpSource,2,A2846,,,1.0
AUGCAREPATDET,AcpSpecialtyCode,4,A2849,,,1.0
AUGCAREPATDET,AcpStatus,11,A2866,,,1.0
AUGCAREPATDET,AdvancedRespiratorySystem,3,A2859,,,1.0
AUGCAREPATDET,ApcAugmentedCarePeriodCreatereviseByUserId,4,A2855,,,1.0
AUGCAREPATDET,ApcAugmentedCarePeriodCreatereviseDateExt,16,A2856,,,1.0
AUGCAREPATDET,ApcAugmentedCarePeriodCreatereviseDateInt,12,A2856A,Format CCYYMMDDHHMM,,1.0
AUGCAREPATDET,ApcAugmentedCarePeriodEndDatetimeInt,12,A2853A,Format CCYYMMDDHHMM,,1.0
AUGCAREPATDET,ApcAugmentedCarePeriodStartDatetimeInt,12,A2845A,Format CCYYMMDDHHMM,,1.0
AUGCAREPATDET,AugmentedCarePeriodEndDate,16,A2853,,,1.0
AUGCAREPATDET,AugmentedCarePeriodEndTime,10,A3045B,,,1.0
AUGCAREPATDET,AugmentedCarePeriodStartDate,16,A2845,,,1.0
AUGCAREPATDET,AugmentedCarePeriodStartTime,10,A3045,,,1.0
AUGCAREPATDET,BasicRespiratorySystem,3,A2860,,,1.0
AUGCAREPATDET,CirculatorySystem,3,A2861,,,1.0
AUGCAREPATDET,EpisodeNumber,9,A0142,,,1.0
AUGCAREPATDET,HighDependencyCareLevelDays,4,A2858,,,1.0
AUGCAREPATDET,IntensiveCareLevelDays,4,A2857,,,1.0
AUGCAREPATDET,InternalPatientNumber,9,A0000,,,1.0
AUGCAREPATDET,NeurologicalSystem,3,A2862,,,1.0
AUGCAREPATDET,NoOfSupportSystemsUsed,1,A2864,,,1.0
AUGCAREPATDET,PlannedAcpPeriod,3,A2850,,,1.0
AUGCAREPATDET,RenalSystem,3,A2863,,,1.0
AUGPATCARELOC,AcpLocation,4,A2833,,,1.0
AUGPATCARELOC,AcpLocNatCode,2,A2835,,,1.0
AUGPATCARELOC,ApcAugmentedCareLocationDefaultConsultantInt,1,A2837A,,,1.0
AUGPATCARELOC,ApcAugmentedCareLocationNationalCodedesc,50,A2835D,,,1.0
AUGPATCARELOC,CcUnitCode,2,R1198,1-Non-SpecificGeneral Adult CC Patients Predominat,0,312
AUGPATCARELOC,CcUnitFunctionDescr,50,R1198A,CcUnitFunctionDescr,0,312
AUGPATCARELOC,DefaultConsultant,3,A2837,,,1.0
AUGPATCARELOC,Description,30,A2834,,,1.0
AUGPATCARELOC,HospitalCode,4,A2875,,,1.0
AUGPATCARELOC,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
AUGPATCARELOC,WardCode,4,A2836,,,1.0
BCNTRACT,ContractId,,,,,1.0
BCNTRACT,Costsum,10,C7019,,,1.0
BCNTRACT,PaymentTerms,2,C7020,,,1.0
BCNTRACT,PaymentTerms_1,9,C7020B,,,1.0
BEDCLASS,BedClassificationCode,6,A9402,,,1.0
BEDCLASS,Description,30,A9403,,,1.0
BEDCLASS,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
BEDCLOSURE,Bed,4,A9476,Bed Id,0,4.3.
BEDCLOSURE,ClosureEndDtInt,12,C1685A,Clos. End Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,ClosureEndDtTime,16,C1685,Clos. End Dt Time - DD/MM/YYYY HH:MM,0,4.3.
BEDCLOSURE,ClosureReasonCode,4,R1910,Closure Reason Code,0,4.3.
BEDCLOSURE,ClosureStartDtInt,12,C1684A,Clos. Start Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,ClosureStartDtTime,16,C1684,Clos. Start Dt Time  - DD/MM/YYYY HH:MM,0,4.3.
BEDCLOSURE,ClosureUpdDtTime,16,R1879,Clos. Upd. Dt Time - DD/MM/YYYY/ HH:MM,0,4.3.
BEDCLOSURE,ClosureUpdDtTimeInt,12,R1879A,Clos. Upd. Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,OldClosUpdDtTime,16,R1879O,Old Clos. Upd. Dt Time - DD/MM/YYYY/ HH:MM,0,4.3.
BEDCLOSURE,OldClosUpdDtTimeInt,12,R1879B,Old Clos. Upd. Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,OldClosureEndDt,16,C1685O,Old Clos. End Dt Time - DD/MM/YYYY/ HH:MM,0,4.3.
BEDCLOSURE,OldClosureEndDtInt,12,C1685B,Old Clos. End Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,OldClosureReasonCode,4,R1910O,Old Closure Reason Code,0,4.3.
BEDCLOSURE,OldClosureStartDt,16,C1684O,Old Clos. Start Dt Time  - DD/MM/YYYY HH:MM,0,4.3.
BEDCLOSURE,OldClosureStartDtInt,12,C1684B,Old Clos. Start Dt Time Int - YYYYMMDDHHMM,0,4.3.
BEDCLOSURE,OldUserID,4,R1878O,Old User ID,0,4.3.
BEDCLOSURE,Room,4,H7489,Room Code,0,4.3.
