target_table,target_field,mapping_class,primary_source_table,primary_source_field,mapping_rule,confidence,notes
LOAD_OPDWAITLIST,transport_required,DIRECT_SOURCE,OPA,Transport,OPA.Transport -> LOAD_OPDWAITLIST.transport_required,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_OPDWAITLISTDEF,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_OPDWAITLISTDEF,loadowl_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_OPDWAITLISTDEF,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_OPDWAITLISTDEF,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_OPDWAITLISTDEF,deferral_start,DIRECT_SOURCE,CONSWARDSTAY,StartDate,CONSWARDSTAY.StartDate -> LOAD_OPDWAITLISTDEF.deferral_start,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_OPDWAITLISTDEF,deferral_end,DIRECT_SOURCE,CONSWARDSTAY,EndDate,CONSWARDSTAY.EndDate -> LOAD_OPDWAITLISTDEF.deferral_end,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_OPDWAITLISTDEF,deferral_reason,LOOKUP_TRANSLATION,WLACTIVITY,Reason,WLACTIVITY.Reason -> LOAD_OPDWAITLISTDEF.deferral_reason,HIGH,Code/value translation required against PAS code sets.
LOAD_OPDWAITLISTDEF,deferral_comment,DIRECT_SOURCE,ADMITDISCH,Comment,ADMITDISCH.Comment -> LOAD_OPDWAITLISTDEF.deferral_comment,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMI,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMI,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMI,main_crn_type,LOOKUP_TRANSLATION,CONTR,CidType,CONTR.CidType -> LOAD_PMI.main_crn_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,main_crn,DIRECT_SOURCE,PATDATA,InternalPatientNumber,PATDATA.InternalPatientNumber -> LOAD_PMI.main_crn,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,date_registered,DIRECT_SOURCE,CPSCPADLPROBGOAL,G,CPSCPADLPROBGOAL.G -> LOAD_PMI.date_registered,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nhs_number,DIRECT_SOURCE,PATDATA,NhsNumber,PATDATA.NhsNumber -> LOAD_PMI.nhs_number,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nhs_number_statusnhs,LOOKUP_TRANSLATION,PATDATA,NhsNumber,PATDATA.NhsNumber -> LOAD_PMI.nhs_number_statusnhs,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,sex,DIRECT_SOURCE,PATDATA,Sex,PATDATA.Sex -> LOAD_PMI.sex,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,title,DIRECT_SOURCE,PATDATA,Title,PATDATA.Title -> LOAD_PMI.title,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_name_1,DIRECT_SOURCE,PATDATA,Forenames,PATDATA.Forenames -> LOAD_PMI.pat_name_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_name_2,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMI.pat_name_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_name_3,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMI.pat_name_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_name_family,DIRECT_SOURCE,PATDATA,Surname,PATDATA.Surname -> LOAD_PMI.pat_name_family,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,maiden_name,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMI.maiden_name,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,of_birth,DIRECT_SOURCE,PATDATA,InternalDateOfBirth,PATDATA.InternalDateOfBirth -> LOAD_PMI.of_birth,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,place_born,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.place_born,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,entered_country,DIRECT_SOURCE,CPSGREFERRAL,Edc,CPSGREFERRAL.Edc -> LOAD_PMI.entered_country,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nationality,DERIVED,,,Default to GBR where nationality not captured in source.,MEDIUM,Requires governance confirmation for unknown values.
LOAD_PMI,ethnic_group,LOOKUP_TRANSLATION,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.ethnic_group,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,preferred_language,LOOKUP_TRANSLATION,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.preferred_language,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,religion_code,LOOKUP_TRANSLATION,PATDATA,Religion,PATDATA.Religion -> LOAD_PMI.religion_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,marital_status,LOOKUP_TRANSLATION,PATDATA,MaritalStatus,PATDATA.MaritalStatus -> LOAD_PMI.marital_status,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,occupation_code,LOOKUP_TRANSLATION,PATDATA,Occupation,PATDATA.Occupation -> LOAD_PMI.occupation_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,where_heard_of_service,DIRECT_SOURCE,OCMLOCNPERF,Service,OCMLOCNPERF.Service -> LOAD_PMI.where_heard_of_service,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_address_1,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_address_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_address_2,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_address_2,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_address_3,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_address_3,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_address_4,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_address_4,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,post_code,LOOKUP_TRANSLATION,PATDATA,NoKPostCode,PATDATA.NoKPostCode -> LOAD_PMI.post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,telephone_no,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.telephone_no,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,telephone_no_2,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.telephone_no_2,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,telephone_no_3,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.telephone_no_3,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_email_address,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_email_address,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_lives_alone,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.pat_lives_alone,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_permission_to_contact,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.pat_permission_to_contact,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_permission_to_phone,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.pat_permission_to_phone,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,pat_address_from,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.pat_address_from,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,of_death,DIRECT_SOURCE,PATDATA,PtDateOfDeath,PATDATA.PtDateOfDeath -> LOAD_PMI.of_death,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,where_died,DERIVED,,,Leave blank or derive from death location if available.,MEDIUM,Policy fallback when source does not capture detail.
LOAD_PMI,cause_of_death,DIRECT_SOURCE,ICD9,RareCauseOfDeath,ICD9.RareCauseOfDeath -> LOAD_PMI.cause_of_death,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,death_treatment_related,DERIVED,,,Default to N unless explicitly indicated.,MEDIUM,Policy fallback.
LOAD_PMI,death_hiv_related,DERIVED,,,Default to N unless explicitly indicated.,MEDIUM,Policy fallback.
LOAD_PMI,extra_info_1_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_1_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_1,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_2_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_2_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_2,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_3_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_3_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_3,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_4_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_4_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_4,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_5_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_5_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_5,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_6_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_6_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_6,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_7_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_7_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_7,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_8_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_8_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_8,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_9_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_9_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_9,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,extra_info_10_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMI.extra_info_10_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMI,extra_info_10,DERIVED,,,"Map from source user-defined fields where available, else default empty.",HIGH,Policy-based extension mapping.
LOAD_PMI,comments,DERIVED,PATDATA,Comments,PATDATA.Comments -> LOAD_PMI.comments,HIGH,Derived/constructed field from source clinical context.
LOAD_PMI,note_1_subject,DERIVED,,,Derived from clinical workflow context and/or defaults when direct source absent.,MEDIUM,No single-source equivalent; ETL derivation rule required.
LOAD_PMI,note_1_text,DERIVED,,,Derived from clinical workflow context and/or defaults when direct source absent.,MEDIUM,No single-source equivalent; ETL derivation rule required.
LOAD_PMI,note_2_subject,DERIVED,,,Derived from clinical workflow context and/or defaults when direct source absent.,MEDIUM,No single-source equivalent; ETL derivation rule required.
LOAD_PMI,note_2_text,DERIVED,,,Derived from clinical workflow context and/or defaults when direct source absent.,MEDIUM,No single-source equivalent; ETL derivation rule required.
LOAD_PMI,nok_relationship,DIRECT_SOURCE,PATDATA,NoKRelationship,PATDATA.NoKRelationship -> LOAD_PMI.nok_relationship,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_title,DIRECT_SOURCE,PATDATA,Title,PATDATA.Title -> LOAD_PMI.nok_title,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_name_1,DIRECT_SOURCE,PATDATA,NoKName,PATDATA.NoKName -> LOAD_PMI.nok_name_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_name_family,DIRECT_SOURCE,PATDATA,NoKName,PATDATA.NoKName -> LOAD_PMI.nok_name_family,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_address_1,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.nok_address_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_address_2,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.nok_address_2,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_address_3,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.nok_address_3,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_address_4,DIRECT_SOURCE,GP,Address,GP.Address -> LOAD_PMI.nok_address_4,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_post_code,LOOKUP_TRANSLATION,PATDATA,NoKPostCode,PATDATA.NoKPostCode -> LOAD_PMI.nok_post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,nok_telephone_1,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.nok_telephone_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_telephone_2,DIRECT_SOURCE,GPHISTORY,Phone,GPHISTORY.Phone -> LOAD_PMI.nok_telephone_2,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,nok_comments,DERIVED,PATDATA,NoKComments,PATDATA.NoKComments -> LOAD_PMI.nok_comments,HIGH,Derived/constructed field from source clinical context.
LOAD_PMI,pat_permission_to_copy_gp,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMI.pat_permission_to_copy_gp,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,gp_national_code,LOOKUP_TRANSLATION,PATDATA,GpCode,PATDATA.GpCode -> LOAD_PMI.gp_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,practice_national_code,LOOKUP_TRANSLATION,GPHISTORY,Practice,GPHISTORY.Practice -> LOAD_PMI.practice_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,practice_post_code,LOOKUP_TRANSLATION,GPHISTORY,Postcode,GPHISTORY.Postcode -> LOAD_PMI.practice_post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,practice_applies_from,DIRECT_SOURCE,GPHISTORY,Practice,GPHISTORY.Practice -> LOAD_PMI.practice_applies_from,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMI,gdp_national_code,LOOKUP_TRANSLATION,GPHISTORY,NationalCode,GPHISTORY.NationalCode -> LOAD_PMI.gdp_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,gdp_practice_national_code,LOOKUP_TRANSLATION,GPHISTORY,NationalCode,GPHISTORY.NationalCode -> LOAD_PMI.gdp_practice_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,gdp_practice_post_code,LOOKUP_TRANSLATION,GPHISTORY,Postcode,GPHISTORY.Postcode -> LOAD_PMI.gdp_practice_post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMI,gdp_practice_applies_from,DIRECT_SOURCE,GPHISTORY,Practice,GPHISTORY.Practice -> LOAD_PMI.gdp_practice_applies_from,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,of_birth,DIRECT_SOURCE,PATDATA,InternalDateOfBirth,PATDATA.InternalDateOfBirth -> LOAD_PMIADDRS.of_birth,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,marital_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMIADDRS.marital_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIADDRS,applies_start,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.applies_start,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,applies_end,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.applies_end,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIADDRS,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIADDRS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIADDRS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIADDRS,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,address_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMIADDRS.address_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIADDRS,address_1,DIRECT_SOURCE,AEATYPEINC,EdEstAddress1,AEATYPEINC.EdEstAddress1 -> LOAD_PMIADDRS.address_1,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,address_2,DIRECT_SOURCE,AEATYPEINC,EdEstAddress2,AEATYPEINC.EdEstAddress2 -> LOAD_PMIADDRS.address_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,address_3,DIRECT_SOURCE,AEATYPEINC,EdEstAddress3,AEATYPEINC.EdEstAddress3 -> LOAD_PMIADDRS.address_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,address_4,DIRECT_SOURCE,AEATYPEINC,EdEstAddress4,AEATYPEINC.EdEstAddress4 -> LOAD_PMIADDRS.address_4,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,post_code,LOOKUP_TRANSLATION,PATDATA,NoKPostCode,PATDATA.NoKPostCode -> LOAD_PMIADDRS.post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMIADDRS,country_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMIADDRS.country_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIADDRS,phone_1,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.phone_1,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,phone_2,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.phone_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,phone_3,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIADDRS.phone_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,date_of_birth,DIRECT_SOURCE,PATDATA,InternalDateOfBirth,PATDATA.InternalDateOfBirth -> LOAD_PMIADDRS.date_of_birth,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,main_crn_type,LOOKUP_TRANSLATION,CONTR,CidType,CONTR.CidType -> LOAD_PMIADDRS.main_crn_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIADDRS,main_crn,DIRECT_SOURCE,PATDATA,InternalPatientNumber,PATDATA.InternalPatientNumber -> LOAD_PMIADDRS.main_crn,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIADDRS,address_5,DIRECT_SOURCE,GDP,Address,GDP.Address -> LOAD_PMIADDRS.address_5,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALIASES,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALIASES,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALIASES,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALIASES,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIALIASES.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,sex,DIRECT_SOURCE,PATDATA,Sex,PATDATA.Sex -> LOAD_PMIALIASES.sex,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,title,DIRECT_SOURCE,PATDATA,Title,PATDATA.Title -> LOAD_PMIALIASES.title,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,pat_name_1,DIRECT_SOURCE,PATDATA,Forenames,PATDATA.Forenames -> LOAD_PMIALIASES.pat_name_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,pat_name_2,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMIALIASES.pat_name_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,pat_name_3,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMIALIASES.pat_name_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALIASES,pat_name_family,DIRECT_SOURCE,PATDATA,Surname,PATDATA.Surname -> LOAD_PMIALIASES.pat_name_family,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALLERGIES,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALLERGIES,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALLERGIES,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALLERGIES,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIALLERGIES,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIALLERGIES.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALLERGIES,allergy_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMIALLERGIES.allergy_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIALLERGIES,allergy_comment,DIRECT_SOURCE,ADMITDISCH,Comment,ADMITDISCH.Comment -> LOAD_PMIALLERGIES.allergy_comment,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALLERGIES,applies_start,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIALLERGIES.applies_start,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIALLERGIES,applies_end,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIALLERGIES.applies_end,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,field,DIRECT_SOURCE,PATDATA,UserField1,PATDATA.UserField1 -> LOAD_PMICASENOTEHISTORY.field,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICASENOTEHISTORY,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICASENOTEHISTORY,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICASENOTEHISTORY,id_type,LOOKUP_TRANSLATION,CONTR,CidType,CONTR.CidType -> LOAD_PMICASENOTEHISTORY.id_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMICASENOTEHISTORY,id_number,DIRECT_SOURCE,CPFCLINEFFDATA,Id,CPFCLINEFFDATA.Id -> LOAD_PMICASENOTEHISTORY.id_number,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,volume,DIRECT_SOURCE,CVCNTRCT,VolumeCeiling,CVCNTRCT.VolumeCeiling -> LOAD_PMICASENOTEHISTORY.volume,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,hospital_code,LOOKUP_TRANSLATION,AEA,HospitalCode,AEA.HospitalCode -> LOAD_PMICASENOTEHISTORY.hospital_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMICASENOTEHISTORY,site,DIRECT_SOURCE,AEANATSITE,AeAnatomSitePromptSideInt,AEANATSITE.AeAnatomSitePromptSideInt -> LOAD_PMICASENOTEHISTORY.site,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,location_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMICASENOTEHISTORY.location_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMICASENOTEHISTORY,start_date,DIRECT_SOURCE,AEVALUABLES,AePersonalBelongingsSafeKeepingStartDateInt,AEVALUABLES.AePersonalBelongingsSafeKeepingStartDateInt -> LOAD_PMICASENOTEHISTORY.start_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,end_date,DIRECT_SOURCE,AUGCAREPATDET,ApcAugmentedCarePeriodEndDatetimeInt,AUGCAREPATDET.ApcAugmentedCarePeriodEndDatetimeInt -> LOAD_PMICASENOTEHISTORY.end_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,short_note,DERIVED,,,Derived from clinical workflow context and/or defaults when direct source absent.,MEDIUM,No single-source equivalent; ETL derivation rule required.
LOAD_PMICASENOTEHISTORY,comment_1,DIRECT_SOURCE,PATDATA,PtDeathComment1,PATDATA.PtDeathComment1 -> LOAD_PMICASENOTEHISTORY.comment_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICASENOTEHISTORY,comment_2,DIRECT_SOURCE,PATDATA,PtDeathComment2,PATDATA.PtDeathComment2 -> LOAD_PMICASENOTEHISTORY.comment_2,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
